loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,education_encoded,self_employed_encoded,loan_status_encoded,total_assets_value,loan_to_income_ratio,assets_to_loan_ratio,monthly_income,monthly_loan_payment,debt_to_income_ratio
1807,1, Graduate, Yes,6200000,16200000,4,888,-100000,12000000,24300000,4000000, Approved,0,1,0,40200000,2.6129032258064515,2.4814814814814814,516666.6666666667,4050000.0,7.838709677419355
1808,4, Not Graduate, Yes,400000,1100000,6,644,1000000,300000,1600000,400000, Approved,1,1,0,3300000,2.75,3.0,33333.333333333336,183333.33333333334,5.5
1809,1, Not Graduate, Yes,7800000,22200000,10,763,11200000,1400000,27000000,4900000, Approved,1,1,0,44500000,2.8461538461538463,2.0045045045045047,650000.0,2220000.0,3.4153846153846152
1810,0, Graduate, Yes,2900000,10800000,20,694,6400000,200000,10600000,2100000, Approved,0,1,0,19300000,3.7241379310344827,1.787037037037037,241666.66666666666,540000.0,2.2344827586206897
1811,3, Not Graduate, No,500000,1200000,6,757,1300000,100000,1200000,600000, Approved,1,0,0,3200000,2.4,2.6666666666666665,41666.666666666664,200000.0,4.800000000000001
1812,0, Not Graduate, No,2500000,6900000,12,471,7100000,4000000,5200000,1500000, Rejected,1,0,1,17800000,2.76,2.579710144927536,208333.33333333334,575000.0,2.76
1813,5, Not Graduate, No,9000000,35200000,2,437,18400000,17050000,18300000,10400000, Approved,1,0,0,64150000,3.911111111111111,1.8224431818181819,750000.0,17600000.0,23.466666666666665
1814,4, Not Graduate, Yes,5200000,11400000,10,406,14700000,2000000,13000000,4400000, Rejected,1,1,1,34100000,2.1923076923076925,2.991228070175439,433333.3333333333,1140000.0,2.6307692307692307
1815,5, Not Graduate, No,6000000,19700000,20,376,14700000,10700000,17100000,5500000, Rejected,1,0,1,48000000,3.283333333333333,2.436548223350254,500000.0,985000.0,1.97
1816,1, Graduate, No,5100000,13800000,14,350,6200000,2200000,12600000,3600000, Rejected,0,0,1,24600000,2.7058823529411766,1.7826086956521738,425000.0,985714.2857142857,2.3193277310924367
1817,5, Not Graduate, Yes,8000000,22500000,20,784,7600000,7300000,26000000,10800000, Approved,1,1,0,51700000,2.8125,2.2977777777777777,666666.6666666666,1125000.0,1.6875
1818,4, Graduate, Yes,9200000,25400000,14,765,21200000,6600000,25100000,5600000, Approved,0,1,0,58500000,2.760869565217391,2.3031496062992125,766666.6666666666,1814285.7142857143,2.366459627329193
1819,4, Not Graduate, No,9800000,32200000,18,593,9500000,400000,34000000,14300000, Approved,1,0,0,58200000,3.2857142857142856,1.8074534161490683,816666.6666666666,1788888.888888889,2.1904761904761907
1820,3, Graduate, Yes,7600000,30000000,10,344,19000000,13700000,27600000,11100000, Rejected,0,1,1,71400000,3.9473684210526314,2.38,633333.3333333334,3000000.0,4.7368421052631575
1821,1, Graduate, No,5100000,11800000,12,314,14700000,7600000,12400000,4900000, Rejected,0,0,1,39600000,2.3137254901960786,3.3559322033898304,425000.0,983333.3333333334,2.3137254901960786
1822,4, Graduate, Yes,1500000,3300000,16,382,200000,2400000,3200000,1100000, Rejected,0,1,1,6900000,2.2,2.090909090909091,125000.0,206250.0,1.65
1823,2, Not Graduate, Yes,6200000,16500000,4,510,14100000,4700000,18200000,6300000, Rejected,1,1,1,43300000,2.661290322580645,2.624242424242424,516666.6666666667,4125000.0,7.983870967741935
1824,2, Graduate, Yes,6300000,24600000,8,464,7700000,2200000,13000000,6900000, Rejected,0,1,1,29800000,3.9047619047619047,1.2113821138211383,525000.0,3075000.0,5.857142857142857
1825,1, Graduate, Yes,5500000,14900000,2,403,7400000,8900000,19700000,4100000, Rejected,0,1,1,40100000,2.709090909090909,2.6912751677852347,458333.3333333333,7450000.0,16.254545454545454
1826,3, Not Graduate, No,8100000,30400000,12,606,900000,1100000,31900000,11600000, Approved,1,0,0,45500000,3.753086419753086,1.4967105263157894,675000.0,2533333.3333333335,3.7530864197530867
1827,1, Graduate, No,6300000,22000000,20,646,9500000,7900000,13500000,5500000, Approved,0,0,0,36400000,3.492063492063492,1.6545454545454545,525000.0,1100000.0,2.0952380952380953
1828,1, Graduate, No,1100000,3600000,20,495,1600000,1100000,3100000,500000, Rejected,0,0,1,6300000,3.272727272727273,1.75,91666.66666666667,180000.0,1.9636363636363636
1829,3, Not Graduate, Yes,7200000,21600000,2,626,10600000,1600000,26900000,3700000, Approved,1,1,0,42800000,3.0,1.9814814814814814,600000.0,10800000.0,18.0
1830,1, Not Graduate, Yes,3000000,6000000,16,518,3800000,1700000,11600000,3900000, Rejected,1,1,1,21000000,2.0,3.5,250000.0,375000.0,1.5
1831,5, Graduate, No,2700000,7600000,8,746,900000,2200000,7200000,3400000, Approved,0,0,0,13700000,2.814814814814815,1.8026315789473684,225000.0,950000.0,4.222222222222222
1832,0, Not Graduate, No,5000000,16300000,12,737,2600000,3400000,11800000,4400000, Approved,1,0,0,22200000,3.26,1.361963190184049,416666.6666666667,1358333.3333333333,3.26
1833,0, Not Graduate, No,8400000,22300000,14,371,8300000,3700000,22300000,9100000, Rejected,1,0,1,43400000,2.6547619047619047,1.946188340807175,700000.0,1592857.142857143,2.2755102040816326
1834,1, Graduate, No,7700000,27300000,8,509,10100000,2200000,20200000,10800000, Rejected,0,0,1,43300000,3.5454545454545454,1.586080586080586,641666.6666666666,3412500.0,5.318181818181818
1835,1, Graduate, No,4700000,14000000,2,411,4600000,5100000,10600000,3700000, Rejected,0,0,1,24000000,2.978723404255319,1.7142857142857142,391666.6666666667,7000000.0,17.872340425531913
1836,2, Not Graduate, No,4300000,11800000,20,701,11600000,4600000,14200000,3300000, Approved,1,0,0,33700000,2.744186046511628,2.8559322033898304,358333.3333333333,590000.0,1.646511627906977
1837,5, Not Graduate, No,2500000,8800000,10,769,3700000,1600000,8200000,2700000, Approved,1,0,0,16200000,3.52,1.8409090909090908,208333.33333333334,880000.0,4.224
1838,5, Not Graduate, Yes,4400000,12500000,6,740,8200000,2300000,9900000,5400000, Approved,1,1,0,25800000,2.840909090909091,2.064,366666.6666666667,2083333.3333333333,5.681818181818182
1839,5, Not Graduate, No,5700000,11600000,4,892,10200000,6100000,19800000,7400000, Approved,1,0,0,43500000,2.0350877192982457,3.75,475000.0,2900000.0,6.105263157894737
1840,2, Not Graduate, No,5300000,13100000,14,417,4900000,6200000,18200000,6800000, Rejected,1,0,1,36100000,2.4716981132075473,2.7557251908396947,441666.6666666667,935714.2857142857,2.118598382749326
1841,5, Graduate, No,4600000,14400000,6,785,6500000,6300000,14700000,6200000, Approved,0,0,0,33700000,3.130434782608696,2.3402777777777777,383333.3333333333,2400000.0,6.260869565217392
1842,3, Not Graduate, No,400000,1100000,16,504,200000,400000,800000,400000, Rejected,1,0,1,1800000,2.75,1.6363636363636365,33333.333333333336,68750.0,2.0625
1843,0, Not Graduate, No,2100000,5900000,14,402,4400000,0,4800000,1000000, Rejected,1,0,1,10200000,2.8095238095238093,1.728813559322034,175000.0,421428.5714285714,2.4081632653061225
1844,2, Graduate, Yes,1200000,3500000,16,540,3100000,1800000,3500000,800000, Rejected,0,1,1,9200000,2.9166666666666665,2.6285714285714286,100000.0,218750.0,2.1875
1845,2, Graduate, Yes,8000000,28400000,10,607,11400000,3800000,29000000,11600000, Approved,0,1,0,55800000,3.55,1.9647887323943662,666666.6666666666,2840000.0,4.260000000000001
1846,1, Graduate, Yes,5000000,19400000,10,410,11600000,6200000,11700000,4500000, Rejected,0,1,1,34000000,3.88,1.7525773195876289,416666.6666666667,1940000.0,4.656
1847,0, Not Graduate, No,8500000,17200000,12,624,6500000,8400000,18600000,5100000, Approved,1,0,0,38600000,2.023529411764706,2.244186046511628,708333.3333333334,1433333.3333333333,2.023529411764706
1848,4, Graduate, No,4600000,16600000,16,805,4800000,8000000,11500000,2800000, Approved,0,0,0,27100000,3.608695652173913,1.6325301204819278,383333.3333333333,1037500.0,2.706521739130435
1849,2, Graduate, No,4600000,16100000,18,709,7100000,9000000,13800000,5400000, Approved,0,0,0,35300000,3.5,2.1925465838509317,383333.3333333333,894444.4444444445,2.3333333333333335
1850,2, Not Graduate, Yes,8500000,30900000,14,511,23300000,4400000,21900000,5500000, Rejected,1,1,1,55100000,3.635294117647059,1.7831715210355987,708333.3333333334,2207142.8571428573,3.115966386554622
1851,1, Graduate, Yes,7800000,25100000,18,766,6900000,7200000,16600000,10200000, Approved,0,1,0,40900000,3.217948717948718,1.6294820717131475,650000.0,1394444.4444444445,2.1452991452991452
1852,3, Not Graduate, Yes,1400000,3800000,16,451,3100000,1300000,4300000,1300000, Rejected,1,1,1,10000000,2.7142857142857144,2.6315789473684212,116666.66666666667,237500.0,2.0357142857142856
1853,1, Not Graduate, Yes,3700000,10200000,4,447,300000,2000000,14500000,3200000, Rejected,1,1,1,20000000,2.7567567567567566,1.9607843137254901,308333.3333333333,2550000.0,8.27027027027027
1854,3, Not Graduate, Yes,1000000,2500000,18,763,400000,1100000,2100000,1400000, Approved,1,1,0,5000000,2.5,2.0,83333.33333333333,138888.88888888888,1.6666666666666665
1855,5, Not Graduate, No,900000,3100000,20,834,1000000,900000,2100000,1300000, Approved,1,0,0,5300000,3.4444444444444446,1.7096774193548387,75000.0,155000.0,2.066666666666667
1856,2, Graduate, No,5600000,19500000,8,429,6100000,2200000,21100000,7200000, Rejected,0,0,1,36600000,3.482142857142857,1.876923076923077,466666.6666666667,2437500.0,5.223214285714286
1857,4, Not Graduate, No,3200000,10600000,16,693,7800000,4900000,10400000,1800000, Approved,1,0,0,24900000,3.3125,2.349056603773585,266666.6666666667,662500.0,2.484375
1858,1, Graduate, No,2900000,11100000,20,478,4200000,2900000,8500000,3000000, Rejected,0,0,1,18600000,3.8275862068965516,1.6756756756756757,241666.66666666666,555000.0,2.296551724137931
1859,2, Graduate, Yes,300000,800000,10,752,600000,300000,1000000,400000, Approved,0,1,0,2300000,2.6666666666666665,2.875,25000.0,80000.0,3.2
1860,0, Graduate, Yes,2400000,5900000,14,319,2000000,4200000,9500000,3300000, Rejected,0,1,1,19000000,2.4583333333333335,3.2203389830508473,200000.0,421428.5714285714,2.107142857142857
1861,3, Graduate, No,5000000,17600000,8,303,6300000,9600000,12800000,6900000, Rejected,0,0,1,35600000,3.52,2.022727272727273,416666.6666666667,2200000.0,5.279999999999999
1862,3, Not Graduate, Yes,5000000,16700000,20,420,1100000,5000000,18700000,6900000, Rejected,1,1,1,31700000,3.34,1.8982035928143712,416666.6666666667,835000.0,2.004
1863,2, Not Graduate, Yes,200000,600000,8,552,400000,200000,700000,200000, Approved,1,1,0,1500000,3.0,2.5,16666.666666666668,75000.0,4.5
1864,3, Not Graduate, Yes,6000000,16000000,12,606,2600000,11600000,19300000,7800000, Approved,1,1,0,41300000,2.6666666666666665,2.58125,500000.0,1333333.3333333333,2.6666666666666665
1865,2, Not Graduate, No,5600000,13700000,2,558,7500000,9300000,12100000,6700000, Approved,1,0,0,35600000,2.4464285714285716,2.5985401459854014,466666.6666666667,6850000.0,14.678571428571429
1866,1, Not Graduate, No,4500000,12400000,6,504,12000000,3200000,13100000,2200000, Rejected,1,0,1,30500000,2.7555555555555555,2.4596774193548385,375000.0,2066666.6666666667,5.511111111111111
1867,5, Not Graduate, Yes,200000,300000,8,412,-100000,100000,500000,100000, Rejected,1,1,1,600000,1.5,2.0,16666.666666666668,37500.0,2.25
1868,4, Not Graduate, Yes,6200000,18300000,4,900,16900000,3400000,15300000,6400000, Approved,1,1,0,42000000,2.9516129032258065,2.2950819672131146,516666.6666666667,4575000.0,8.854838709677418
1869,4, Not Graduate, Yes,9800000,23800000,8,634,12800000,9300000,37600000,6100000, Approved,1,1,0,65800000,2.4285714285714284,2.764705882352941,816666.6666666666,2975000.0,3.6428571428571432
1870,5, Graduate, Yes,3900000,9000000,8,340,4900000,6800000,9000000,5200000, Rejected,0,1,1,25900000,2.3076923076923075,2.8777777777777778,325000.0,1125000.0,3.4615384615384617
1871,3, Not Graduate, Yes,8300000,20900000,4,615,4400000,200000,19000000,9600000, Approved,1,1,0,33200000,2.5180722891566263,1.5885167464114833,691666.6666666666,5225000.0,7.55421686746988
1872,2, Graduate, Yes,4900000,12200000,18,353,7000000,200000,14400000,3600000, Rejected,0,1,1,25200000,2.489795918367347,2.0655737704918034,408333.3333333333,677777.7777777778,1.6598639455782314
1873,4, Graduate, Yes,6900000,16300000,8,606,5800000,900000,23700000,3600000, Approved,0,1,0,34000000,2.36231884057971,2.085889570552147,575000.0,2037500.0,3.5434782608695654
1874,2, Not Graduate, No,4500000,14500000,18,498,7900000,200000,13500000,4800000, Rejected,1,0,1,26400000,3.2222222222222223,1.8206896551724139,375000.0,805555.5555555555,2.148148148148148
1875,4, Not Graduate, No,7500000,21900000,2,585,6800000,12200000,27500000,8100000, Approved,1,0,0,54600000,2.92,2.493150684931507,625000.0,10950000.0,17.52
1876,1, Not Graduate, Yes,2300000,6400000,8,578,3600000,1800000,7000000,3000000, Approved,1,1,0,15400000,2.782608695652174,2.40625,191666.66666666666,800000.0,4.173913043478261
1877,1, Graduate, No,7400000,15500000,2,693,3000000,12800000,21800000,9300000, Approved,0,0,0,46900000,2.0945945945945947,3.0258064516129033,616666.6666666666,7750000.0,12.567567567567568
1878,4, Graduate, No,4800000,14300000,6,795,5900000,0,11100000,2600000, Approved,0,0,0,19600000,2.9791666666666665,1.3706293706293706,400000.0,2383333.3333333335,5.958333333333334
1879,1, Graduate, No,2600000,9900000,6,594,2900000,4300000,6700000,2500000, Approved,0,0,0,16400000,3.8076923076923075,1.6565656565656566,216666.66666666666,1650000.0,7.615384615384616
1880,3, Not Graduate, Yes,2700000,10600000,8,840,500000,3000000,9000000,1900000, Approved,1,1,0,14400000,3.925925925925926,1.3584905660377358,225000.0,1325000.0,5.888888888888889
1881,3, Not Graduate, No,3700000,10900000,16,301,7800000,2300000,9600000,3400000, Rejected,1,0,1,23100000,2.945945945945946,2.1192660550458715,308333.3333333333,681250.0,2.2094594594594597
1882,4, Graduate, Yes,2600000,9400000,18,481,2700000,4400000,8600000,2400000, Rejected,0,1,1,18100000,3.6153846153846154,1.925531914893617,216666.66666666666,522222.22222222225,2.4102564102564106
1883,5, Not Graduate, Yes,8800000,23100000,16,531,20800000,2600000,22100000,8000000, Rejected,1,1,1,53500000,2.625,2.316017316017316,733333.3333333334,1443750.0,1.96875
1884,2, Not Graduate, No,7500000,15400000,8,332,8300000,3100000,23700000,5400000, Rejected,1,0,1,40500000,2.0533333333333332,2.6298701298701297,625000.0,1925000.0,3.08
1885,0, Graduate, No,4700000,18500000,4,516,1000000,8400000,10400000,6100000, Approved,0,0,0,25900000,3.9361702127659575,1.4,391666.6666666667,4625000.0,11.808510638297872
1886,2, Not Graduate, No,7100000,26600000,6,727,16500000,9800000,21100000,7900000, Approved,1,0,0,55300000,3.7464788732394365,2.0789473684210527,591666.6666666666,4433333.333333333,7.492957746478873
1887,3, Not Graduate, Yes,5500000,19300000,10,344,14400000,1300000,12400000,6600000, Rejected,1,1,1,34700000,3.5090909090909093,1.7979274611398963,458333.3333333333,1930000.0,4.210909090909091
1888,2, Graduate, No,9500000,31500000,12,650,17600000,16600000,22200000,11400000, Approved,0,0,0,67800000,3.3157894736842106,2.1523809523809523,791666.6666666666,2625000.0,3.3157894736842106
1889,3, Graduate, Yes,4200000,15400000,8,362,9900000,5300000,15500000,5600000, Rejected,0,1,1,36300000,3.6666666666666665,2.357142857142857,350000.0,1925000.0,5.5
1890,5, Graduate, Yes,6900000,18600000,18,307,3500000,4800000,25300000,4200000, Rejected,0,1,1,37800000,2.6956521739130435,2.032258064516129,575000.0,1033333.3333333334,1.7971014492753623
1891,5, Graduate, No,9900000,24600000,2,530,24200000,12800000,20400000,13000000, Rejected,0,0,1,70400000,2.484848484848485,2.861788617886179,825000.0,12300000.0,14.909090909090908
1892,5, Graduate, No,6700000,17700000,6,482,3200000,10400000,18500000,5700000, Rejected,0,0,1,37800000,2.6417910447761193,2.135593220338983,558333.3333333334,2950000.0,5.2835820895522385
1893,0, Not Graduate, Yes,9300000,22200000,14,701,600000,10100000,35900000,5700000, Approved,1,1,0,52300000,2.3870967741935485,2.355855855855856,775000.0,1585714.2857142857,2.046082949308756
1894,2, Graduate, No,5600000,17200000,16,586,13700000,2100000,14300000,4300000, Approved,0,0,0,34400000,3.0714285714285716,2.0,466666.6666666667,1075000.0,2.3035714285714284
1895,0, Graduate, Yes,8100000,17600000,16,384,15200000,13300000,31700000,10200000, Rejected,0,1,1,70400000,2.1728395061728394,4.0,675000.0,1100000.0,1.6296296296296295
1896,4, Not Graduate, No,6000000,18000000,18,882,6700000,2500000,12200000,7500000, Approved,1,0,0,28900000,3.0,1.6055555555555556,500000.0,1000000.0,2.0
1897,5, Not Graduate, Yes,4200000,11200000,2,758,5300000,6500000,9600000,3800000, Approved,1,1,0,25200000,2.6666666666666665,2.25,350000.0,5600000.0,16.0
1898,5, Graduate, No,1600000,4000000,18,529,300000,1200000,5300000,2000000, Rejected,0,0,1,8800000,2.5,2.2,133333.33333333334,222222.22222222222,1.6666666666666665
1899,3, Graduate, Yes,800000,1500000,2,589,1500000,1100000,1800000,400000, Approved,0,1,0,4800000,1.875,3.2,66666.66666666667,750000.0,11.25
1900,1, Graduate, No,500000,1300000,6,670,1000000,500000,1400000,700000, Approved,0,0,0,3600000,2.6,2.769230769230769,41666.666666666664,216666.66666666666,5.2
1901,5, Not Graduate, Yes,4300000,14100000,12,532,12600000,5700000,12000000,4600000, Rejected,1,1,1,34900000,3.2790697674418605,2.475177304964539,358333.3333333333,1175000.0,3.2790697674418605
1902,0, Not Graduate, No,4000000,12500000,18,868,11000000,800000,14400000,2300000, Approved,1,0,0,28500000,3.125,2.28,333333.3333333333,694444.4444444445,2.0833333333333335
1903,2, Not Graduate, No,2900000,7300000,2,776,8300000,3000000,8500000,3400000, Approved,1,0,0,23200000,2.5172413793103448,3.1780821917808217,241666.66666666666,3650000.0,15.10344827586207
1904,5, Graduate, Yes,2300000,9100000,16,644,4000000,2600000,6600000,3100000, Approved,0,1,0,16300000,3.9565217391304346,1.7912087912087913,191666.66666666666,568750.0,2.967391304347826
1905,0, Graduate, Yes,1800000,6000000,12,658,2900000,2300000,4500000,2400000, Approved,0,1,0,12100000,3.3333333333333335,2.0166666666666666,150000.0,500000.0,3.3333333333333335
1906,1, Graduate, Yes,8700000,33900000,10,766,16300000,700000,19500000,9000000, Approved,0,1,0,45500000,3.896551724137931,1.3421828908554572,725000.0,3390000.0,4.675862068965517
1907,3, Not Graduate, No,7800000,21100000,12,717,1200000,10700000,19900000,6200000, Approved,1,0,0,38000000,2.7051282051282053,1.8009478672985781,650000.0,1758333.3333333333,2.705128205128205
1908,2, Graduate, No,3200000,6300000,10,339,300000,4900000,7300000,2700000, Rejected,0,0,1,15200000,1.96875,2.4126984126984126,266666.6666666667,630000.0,2.3625
